CID	178	323	702	938	1493	1775	1935	1983	1986	2153	2157	2160	2244	2265	2313	2333	2477	2519	2554	2717	2725	2726	2727	2756	2764	2796	2801	2907	3016	3033	3114	3117	3121	3158	3325	3339	3372	3397	3440	3463	3488	3559	3658	3672	3696	3715	3748	3767	3869	3950	4044	4091	4098	4178	4260	4386	4449	4485	4495	4594	4680	4723	4746	4754	4763	4781	4927	4946	5039	5339	5355	5452	5472	5483	5505	5556	5576	5656	5694	5743	5852	5897	5921	5943	5953	5959	5991	6010	6046	6167	6197	6237	6758	6932	7577	7851	7858	7961	8370	9415	10438	11080	11831	12699	14052	14130	25674	28417	31703	36462	38853	39186	44093	47576	54454	54897	62857	64710	66380	119565	156391	157921	164877	174697	186907	441140	443953	444254	445354	445621	1548887	1549008	2733526	5271566	5280965	5281055	5284373	5284533	5388962	5447130	6604200	6914273	16129778	44567139	46931065	54675776	54677470	54690031	70691408	135398735	135398737
3559	0.09	0.48	0.07	0.5	0.38	0.5	0.38	0.45	0.1	0.15	0.55	0.53	0.53	0.11	0.4	0.5	0.29	0.16	0.42	0.56	0.48	0.44	0.43	0.11	0.56	0.46	0.53	0.18	0.5	0.59	0.47	0.13	0.23	0.54	0.11	0.62	0.44	0.4	0.51	0.47	0.57	1	0.62	0.58	0.46	0.52	0.41	0.41	0.61	0.2	0.6	0.07	0.29	0.46	0.49	0.6	0.45	0.48	0.35	0.32	0.42	0.54	0.29	0.39	0.53	0.44	0.39	0.5	0.41	0.45	0.5	0.37	0.49	0.17	0.43	0.38	0.18	0.61	0.39	0.41	0.19	0.43	0.12	0.01	0.42	0.5	0.49	0.42	0.16	0.47	0.34	0.53	0.48	0.49	0.42	0.07	0.14	0.32	0.31	0.38	0.23	0.4	0.4	0.08	0.19	0.42	0.17	0.48	0.51	0.43	0.53	0.45	0.24	0.42	0.4	0.44	0.55	0.3	0	0.17	0.52	0.21	0.45	0.58	0.44	0.49	0.32	0.35	0.33	0.2	0.54	0.5	0.53	0.19	0.39	0.43	0.36	0.45	0.53	0.37	0.36	0.43	0.46	0.38	0.33	0.57	0.4	0.39	0.46	0.41	0.46
3658	0.09	0.38	0.11	0.39	0.37	0.55	0.47	0.41	0.1	0.17	0.43	0.57	0.35	0.15	0.43	0.33	0.3	0.18	0.53	0.63	0.58	0.54	0.47	0.15	0.47	0.43	0.66	0.22	0.62	0.54	0.49	0.15	0.18	0.5	0.13	0.47	0.59	0.46	0.44	0.39	0.48	0.62	1	0.45	0.59	0.42	0.42	0.4	0.51	0.24	0.44	0.09	0.37	0.47	0.46	0.46	0.52	0.45	0.37	0.34	0.43	0.46	0.33	0.41	0.5	0.49	0.52	0.53	0.37	0.35	0.43	0.48	0.59	0.18	0.47	0.48	0.18	0.53	0.45	0.29	0.18	0.5	0.14	0.01	0.44	0.51	0.39	0.29	0.25	0.41	0.27	0.35	0.36	0.41	0.53	0.08	0.17	0.35	0.34	0.39	0.2	0.48	0.48	0.09	0.29	0.41	0.16	0.35	0.4	0.37	0.43	0.47	0.23	0.48	0.34	0.47	0.49	0.34	0	0.17	0.38	0.17	0.57	0.54	0.33	0.36	0.33	0.41	0.37	0.27	0.41	0.6	0.54	0.18	0.37	0.4	0.39	0.32	0.57	0.29	0.29	0.36	0.35	0.41	0.38	0.43	0.34	0.37	0.52	0.36	0.58
3672	0.11	0.57	0.12	0.42	0.39	0.55	0.35	0.44	0.1	0.11	0.47	0.56	0.63	0.07	0.36	0.48	0.23	0.12	0.43	0.44	0.36	0.3	0.39	0.09	0.45	0.49	0.4	0.11	0.4	0.56	0.43	0.1	0.42	0.51	0.11	0.54	0.36	0.44	0.37	0.64	0.4	0.58	0.45	1	0.44	0.4	0.36	0.35	0.5	0.14	0.57	0.05	0.25	0.51	0.56	0.56	0.3	0.54	0.33	0.26	0.34	0.58	0.21	0.39	0.6	0.47	0.32	0.45	0.34	0.36	0.42	0.31	0.37	0.18	0.48	0.3	0.17	0.56	0.37	0.44	0.26	0.46	0.09	0	0.35	0.43	0.56	0.5	0.11	0.4	0.34	0.52	0.46	0.59	0.48	0.05	0.19	0.46	0.33	0.37	0.3	0.43	0.45	0.07	0.17	0.42	0.22	0.43	0.44	0.49	0.62	0.42	0.25	0.29	0.56	0.33	0.46	0.25	0	0.23	0.68	0.23	0.44	0.6	0.52	0.44	0.31	0.28	0.44	0.17	0.69	0.48	0.5	0.26	0.42	0.36	0.34	0.49	0.59	0.31	0.28	0.37	0.45	0.34	0.27	0.48	0.36	0.26	0.42	0.34	0.33
3696	0.08	0.36	0.05	0.45	0.44	0.54	0.67	0.52	0.08	0.19	0.38	0.68	0.33	0.18	0.48	0.31	0.32	0.2	0.79	0.51	0.64	0.64	0.4	0.2	0.53	0.3	0.88	0.14	0.71	0.59	0.61	0.19	0.15	0.51	0.18	0.34	0.63	0.63	0.4	0.34	0.4	0.46	0.59	0.44	1	0.43	0.51	0.5	0.46	0.2	0.59	0.11	0.47	0.42	0.41	0.6	0.47	0.55	0.42	0.39	0.48	0.42	0.32	0.5	0.51	0.67	0.68	0.42	0.35	0.4	0.4	0.65	0.52	0.13	0.5	0.57	0.14	0.51	0.5	0.24	0.13	0.68	0.16	0	0.47	0.5	0.38	0.26	0.14	0.39	0.21	0.33	0.31	0.38	0.74	0.09	0.11	0.4	0.29	0.28	0.2	0.68	0.62	0.08	0.18	0.47	0.11	0.37	0.31	0.29	0.4	0.53	0.18	0.41	0.26	0.47	0.47	0.2	0	0.13	0.36	0.13	0.83	0.45	0.31	0.28	0.21	0.27	0.33	0.13	0.4	0.69	0.48	0.13	0.26	0.4	0.3	0.25	0.47	0.32	0.31	0.39	0.28	0.44	0.29	0.39	0.37	0.36	0.57	0.36	0.69
3715	0.07	0.43	0.05	0.55	0.4	0.41	0.51	0.5	0.1	0.25	0.53	0.32	0.48	0.23	0.63	0.49	0.34	0.27	0.43	0.4	0.54	0.38	0.29	0.19	0.49	0.43	0.48	0.09	0.52	0.57	0.54	0.07	0.17	0.46	0.19	0.55	0.37	0.41	0.59	0.46	0.54	0.52	0.42	0.4	0.43	1	0.47	0.46	0.5	0.13	0.56	0.05	0.37	0.4	0.46	0.56	0.53	0.51	0.42	0.56	0.66	0.43	0.15	0.53	0.37	0.46	0.34	0.46	0.43	0.57	0.51	0.34	0.37	0.13	0.29	0.49	0.15	0.5	0.5	0.29	0.14	0.44	0.06	0	0.65	0.45	0.4	0.28	0.08	0.47	0.26	0.52	0.46	0.45	0.37	0.03	0.09	0.2	0.2	0.31	0.15	0.39	0.37	0.05	0.12	0.54	0.12	0.46	0.45	0.44	0.47	0.55	0.22	0.6	0.3	0.57	0.44	0.27	0	0.13	0.51	0.16	0.44	0.43	0.45	0.47	0.23	0.25	0.22	0.15	0.38	0.36	0.45	0.17	0.3	0.61	0.26	0.3	0.45	0.45	0.44	0.54	0.45	0.57	0.3	0.47	0.42	0.49	0.47	0.55	0.45
3748	0.14	0.31	0.06	0.7	0.34	0.45	0.59	0.47	0.15	0.35	0.33	0.38	0.33	0.27	0.45	0.28	0.46	0.34	0.53	0.44	0.64	0.43	0.37	0.3	0.5	0.27	0.47	0.18	0.53	0.48	0.75	0.12	0.14	0.32	0.25	0.3	0.45	0.53	0.4	0.29	0.4	0.41	0.42	0.36	0.51	0.47	1	0.94	0.45	0.23	0.51	0.11	0.57	0.36	0.31	0.52	0.41	0.44	0.34	0.46	0.52	0.41	0.22	0.45	0.46	0.54	0.47	0.34	0.4	0.56	0.43	0.44	0.39	0.2	0.42	0.46	0.16	0.35	0.53	0.2	0.19	0.52	0.15	0	0.5	0.45	0.26	0.2	0.17	0.37	0.21	0.3	0.28	0.28	0.47	0.1	0.1	0.28	0.21	0.25	0.21	0.43	0.4	0.12	0.2	0.44	0.18	0.41	0.31	0.23	0.35	0.4	0.21	0.44	0.21	0.57	0.36	0.22	0	0.18	0.29	0.18	0.53	0.33	0.27	0.25	0.17	0.25	0.22	0.16	0.3	0.41	0.32	0.16	0.25	0.53	0.31	0.2	0.43	0.47	0.45	0.45	0.26	0.49	0.3	0.36	0.47	0.53	0.41	0.37	0.5
3767	0.13	0.32	0.06	0.73	0.35	0.45	0.59	0.45	0.15	0.33	0.33	0.37	0.32	0.25	0.45	0.27	0.46	0.32	0.53	0.44	0.63	0.41	0.34	0.27	0.47	0.26	0.45	0.16	0.51	0.46	0.73	0.11	0.12	0.32	0.23	0.29	0.44	0.5	0.38	0.28	0.37	0.41	0.4	0.35	0.5	0.46	0.94	1	0.41	0.19	0.49	0.1	0.56	0.32	0.3	0.51	0.4	0.42	0.32	0.45	0.51	0.41	0.18	0.43	0.45	0.52	0.44	0.3	0.38	0.54	0.4	0.42	0.39	0.17	0.39	0.45	0.15	0.34	0.51	0.18	0.16	0.5	0.14	0	0.48	0.42	0.25	0.19	0.17	0.33	0.19	0.29	0.27	0.27	0.46	0.09	0.11	0.3	0.22	0.22	0.2	0.43	0.39	0.12	0.15	0.42	0.14	0.41	0.28	0.22	0.33	0.39	0.18	0.43	0.2	0.56	0.33	0.18	0	0.14	0.28	0.16	0.52	0.32	0.26	0.25	0.15	0.21	0.2	0.13	0.29	0.4	0.31	0.15	0.21	0.52	0.27	0.19	0.39	0.49	0.45	0.44	0.26	0.45	0.26	0.34	0.45	0.51	0.39	0.36	0.47
3869	0.13	0.5	0.09	0.46	0.46	0.53	0.37	0.57	0.13	0.17	0.64	0.44	0.59	0.12	0.44	0.57	0.26	0.16	0.44	0.43	0.37	0.34	0.37	0.14	0.55	0.41	0.42	0.17	0.44	0.51	0.47	0.12	0.21	0.56	0.13	0.56	0.43	0.44	0.53	0.53	0.65	0.61	0.51	0.5	0.46	0.5	0.45	0.41	1	0.22	0.61	0.08	0.28	0.58	0.53	0.61	0.44	0.54	0.45	0.39	0.46	0.56	0.27	0.51	0.5	0.46	0.37	0.63	0.5	0.53	0.66	0.36	0.37	0.22	0.44	0.33	0.17	0.62	0.36	0.39	0.22	0.47	0.12	0	0.49	0.59	0.51	0.35	0.16	0.6	0.42	0.61	0.58	0.52	0.45	0.09	0.15	0.27	0.2	0.41	0.2	0.38	0.39	0.1	0.27	0.58	0.2	0.47	0.66	0.5	0.63	0.57	0.26	0.42	0.4	0.36	0.62	0.39	0	0.22	0.56	0.21	0.44	0.58	0.53	0.51	0.37	0.43	0.32	0.26	0.44	0.48	0.58	0.18	0.48	0.53	0.46	0.34	0.6	0.42	0.42	0.51	0.52	0.47	0.42	0.68	0.42	0.37	0.48	0.57	0.39
3950	0.25	0.11	0.11	0.13	0.15	0.28	0.15	0.22	0.28	0.23	0.13	0.2	0.11	0.17	0.15	0.08	0.23	0.21	0.26	0.24	0.18	0.2	0.36	0.23	0.2	0.14	0.21	0.42	0.23	0.21	0.2	0.26	0.21	0.16	0.19	0.12	0.17	0.25	0.17	0.12	0.24	0.2	0.24	0.14	0.2	0.13	0.23	0.19	0.22	1	0.18	0.23	0.16	0.2	0.16	0.18	0.25	0.2	0.17	0.16	0.13	0.2	0.42	0.21	0.28	0.24	0.2	0.2	0.23	0.16	0.22	0.18	0.18	0.36	0.35	0.18	0.27	0.19	0.2	0.13	0.28	0.22	0.34	0.03	0.13	0.3	0.1	0.15	0.34	0.22	0.3	0.09	0.09	0.11	0.2	0.23	0.11	0.11	0.11	0.21	0.16	0.14	0.17	0.43	0.41	0.2	0.29	0.15	0.14	0.09	0.17	0.17	0.31	0.17	0.14	0.2	0.22	0.31	0	0.31	0.1	0.31	0.19	0.16	0.09	0.11	0.22	0.27	0.16	0.3	0.12	0.19	0.16	0.16	0.21	0.17	0.34	0.17	0.28	0.18	0.23	0.23	0.09	0.17	0.3	0.18	0.18	0.19	0.16	0.14	0.22
4044	0.12	0.47	0.08	0.63	0.47	0.55	0.52	0.64	0.12	0.21	0.46	0.45	0.54	0.15	0.51	0.45	0.29	0.21	0.62	0.43	0.45	0.43	0.35	0.16	0.68	0.38	0.54	0.14	0.53	0.75	0.55	0.09	0.25	0.46	0.17	0.48	0.5	0.61	0.59	0.46	0.51	0.6	0.44	0.57	0.59	0.56	0.51	0.49	0.61	0.18	1	0.07	0.34	0.44	0.43	0.94	0.43	0.66	0.46	0.4	0.48	0.53	0.23	0.56	0.53	0.59	0.46	0.49	0.43	0.56	0.52	0.44	0.38	0.2	0.41	0.42	0.15	0.51	0.55	0.33	0.22	0.66	0.09	0	0.47	0.57	0.44	0.35	0.11	0.45	0.32	0.48	0.41	0.44	0.56	0.07	0.13	0.3	0.22	0.35	0.21	0.57	0.54	0.08	0.19	0.58	0.2	0.49	0.47	0.41	0.57	0.55	0.23	0.4	0.36	0.42	0.48	0.27	0	0.2	0.53	0.21	0.55	0.51	0.42	0.38	0.27	0.34	0.29	0.19	0.52	0.48	0.43	0.21	0.38	0.51	0.33	0.34	0.53	0.41	0.4	0.5	0.43	0.46	0.33	0.51	0.44	0.43	0.52	0.5	0.5
4091	0.22	0.03	0.11	0.07	0.05	0.11	0.09	0.08	0.25	0.21	0.07	0.13	0.04	0.16	0.07	0.03	0.15	0.19	0.12	0.09	0.1	0.1	0.15	0.23	0.08	0.04	0.1	0.23	0.11	0.06	0.11	0.35	0.11	0.09	0.19	0.03	0.08	0.09	0.06	0.04	0.08	0.07	0.09	0.05	0.11	0.05	0.11	0.1	0.08	0.23	0.07	1	0.14	0.09	0.09	0.07	0.11	0.08	0.07	0.1	0.06	0.13	0.2	0.08	0.13	0.08	0.11	0.09	0.12	0.09	0.09	0.1	0.09	0.21	0.15	0.12	0.21	0.09	0.11	0.05	0.2	0.09	0.35	0	0.07	0.08	0.04	0.06	0.23	0.08	0.12	0.03	0.03	0.04	0.1	0.23	0.06	0.05	0.02	0.1	0.12	0.08	0.06	0.38	0.26	0.07	0.18	0.06	0.05	0.03	0.07	0.07	0.15	0.09	0.06	0.1	0.1	0.13	0	0.18	0.04	0.19	0.14	0.09	0.03	0.03	0.11	0.11	0.08	0.13	0.04	0.11	0.09	0.1	0.09	0.1	0.16	0.05	0.11	0.08	0.09	0.08	0.02	0.08	0.13	0.08	0.12	0.11	0.07	0.06	0.16
4098	0.06	0.21	0.04	0.52	0.3	0.37	0.52	0.37	0.16	0.37	0.26	0.35	0.21	0.43	0.39	0.2	0.49	0.39	0.46	0.41	0.6	0.53	0.36	0.46	0.35	0.22	0.43	0.12	0.45	0.34	0.57	0.16	0.07	0.28	0.4	0.2	0.49	0.37	0.31	0.22	0.3	0.29	0.37	0.25	0.47	0.37	0.57	0.56	0.28	0.16	0.34	0.14	1	0.26	0.25	0.35	0.44	0.31	0.31	0.55	0.47	0.3	0.15	0.35	0.33	0.42	0.59	0.25	0.39	0.5	0.33	0.54	0.51	0.14	0.38	0.53	0.11	0.29	0.57	0.12	0.1	0.39	0.12	0	0.45	0.31	0.22	0.13	0.12	0.24	0.12	0.21	0.2	0.23	0.38	0.06	0.08	0.27	0.2	0.19	0.13	0.4	0.35	0.08	0.14	0.34	0.14	0.32	0.2	0.19	0.24	0.41	0.17	0.46	0.14	0.6	0.28	0.19	0	0.15	0.21	0.1	0.49	0.26	0.19	0.18	0.11	0.18	0.16	0.1	0.31	0.38	0.28	0.1	0.16	0.57	0.2	0.13	0.31	0.33	0.35	0.34	0.18	0.47	0.23	0.24	0.54	0.69	0.37	0.28	0.51
4178	0.13	0.71	0.1	0.34	0.44	0.42	0.35	0.5	0.11	0.12	0.61	0.5	0.64	0.1	0.46	0.51	0.18	0.11	0.41	0.39	0.34	0.31	0.4	0.14	0.37	0.6	0.39	0.18	0.37	0.4	0.37	0.12	0.19	0.78	0.14	0.57	0.37	0.4	0.46	0.69	0.53	0.46	0.47	0.51	0.42	0.4	0.36	0.32	0.58	0.2	0.44	0.09	0.26	1	0.74	0.45	0.48	0.46	0.55	0.39	0.47	0.58	0.25	0.61	0.44	0.37	0.34	0.74	0.5	0.36	0.58	0.33	0.36	0.16	0.48	0.3	0.16	0.69	0.31	0.29	0.21	0.42	0.12	0	0.46	0.48	0.52	0.29	0.18	0.6	0.26	0.55	0.54	0.7	0.47	0.12	0.16	0.37	0.27	0.35	0.23	0.39	0.39	0.09	0.24	0.58	0.19	0.37	0.56	0.48	0.57	0.51	0.17	0.42	0.34	0.28	0.76	0.26	0	0.2	0.6	0.21	0.41	0.58	0.58	0.5	0.25	0.37	0.37	0.26	0.41	0.46	0.79	0.23	0.41	0.45	0.32	0.29	0.53	0.43	0.4	0.47	0.47	0.32	0.3	0.49	0.37	0.29	0.4	0.4	0.36
4260	0.11	0.72	0.08	0.36	0.4	0.4	0.3	0.45	0.11	0.12	0.67	0.5	0.65	0.09	0.48	0.53	0.2	0.13	0.37	0.4	0.35	0.3	0.35	0.11	0.38	0.61	0.38	0.15	0.38	0.39	0.36	0.14	0.23	0.79	0.12	0.6	0.36	0.37	0.46	0.75	0.5	0.49	0.46	0.56	0.41	0.46	0.31	0.3	0.53	0.16	0.43	0.09	0.25	0.74	1	0.43	0.49	0.47	0.47	0.37	0.49	0.55	0.22	0.55	0.42	0.37	0.32	0.71	0.48	0.37	0.53	0.31	0.35	0.19	0.42	0.29	0.22	0.73	0.31	0.33	0.2	0.38	0.12	0	0.5	0.44	0.55	0.33	0.2	0.6	0.25	0.56	0.59	0.74	0.38	0.07	0.13	0.32	0.24	0.42	0.22	0.36	0.36	0.09	0.19	0.52	0.17	0.4	0.57	0.56	0.58	0.56	0.22	0.45	0.4	0.29	0.68	0.27	0	0.18	0.67	0.21	0.4	0.65	0.64	0.54	0.33	0.35	0.33	0.21	0.45	0.44	0.78	0.25	0.4	0.48	0.31	0.33	0.53	0.4	0.39	0.45	0.54	0.31	0.31	0.53	0.35	0.27	0.41	0.47	0.32
4386	0.12	0.49	0.07	0.65	0.5	0.56	0.53	0.66	0.12	0.22	0.46	0.42	0.55	0.15	0.53	0.45	0.3	0.21	0.65	0.44	0.45	0.44	0.35	0.16	0.7	0.39	0.54	0.14	0.53	0.77	0.54	0.09	0.25	0.44	0.17	0.48	0.5	0.61	0.61	0.47	0.51	0.6	0.46	0.56	0.6	0.56	0.52	0.51	0.61	0.18	0.94	0.07	0.35	0.45	0.43	1	0.44	0.66	0.47	0.41	0.46	0.54	0.23	0.58	0.52	0.61	0.47	0.47	0.44	0.56	0.53	0.45	0.4	0.2	0.42	0.42	0.15	0.5	0.52	0.31	0.22	0.62	0.09	0	0.47	0.58	0.42	0.33	0.11	0.43	0.32	0.48	0.41	0.44	0.58	0.08	0.14	0.31	0.23	0.35	0.21	0.53	0.51	0.08	0.19	0.6	0.21	0.48	0.45	0.39	0.58	0.55	0.24	0.41	0.35	0.42	0.49	0.26	0	0.2	0.5	0.21	0.55	0.51	0.42	0.37	0.26	0.34	0.29	0.2	0.49	0.45	0.43	0.21	0.38	0.51	0.34	0.32	0.53	0.43	0.42	0.5	0.44	0.46	0.33	0.49	0.45	0.43	0.51	0.47	0.51
4449	0.08	0.43	0.06	0.4	0.46	0.4	0.41	0.54	0.16	0.27	0.46	0.34	0.4	0.23	0.56	0.36	0.36	0.28	0.48	0.43	0.48	0.53	0.4	0.23	0.42	0.51	0.52	0.16	0.55	0.46	0.44	0.11	0.11	0.51	0.2	0.47	0.47	0.41	0.53	0.42	0.53	0.45	0.52	0.3	0.47	0.53	0.41	0.4	0.44	0.25	0.43	0.11	0.44	0.48	0.49	0.44	1	0.4	0.53	0.51	0.52	0.43	0.18	0.64	0.37	0.51	0.48	0.49	0.51	0.46	0.48	0.45	0.39	0.15	0.35	0.52	0.17	0.5	0.46	0.2	0.12	0.43	0.12	0.01	0.52	0.47	0.35	0.2	0.19	0.43	0.19	0.38	0.39	0.41	0.38	0.05	0.1	0.25	0.24	0.3	0.14	0.36	0.36	0.12	0.19	0.61	0.11	0.34	0.38	0.36	0.37	0.59	0.19	0.66	0.23	0.5	0.51	0.25	0	0.13	0.39	0.15	0.48	0.42	0.38	0.39	0.21	0.3	0.2	0.18	0.29	0.37	0.54	0.17	0.27	0.57	0.3	0.22	0.41	0.5	0.54	0.55	0.37	0.4	0.35	0.38	0.4	0.51	0.45	0.49	0.58
4485	0.12	0.45	0.07	0.46	0.5	0.53	0.47	0.51	0.13	0.17	0.45	0.44	0.47	0.17	0.46	0.4	0.29	0.17	0.55	0.42	0.44	0.39	0.35	0.15	0.61	0.38	0.5	0.14	0.5	0.6	0.51	0.11	0.24	0.45	0.17	0.47	0.44	0.65	0.5	0.47	0.47	0.48	0.45	0.54	0.55	0.51	0.44	0.42	0.54	0.2	0.66	0.08	0.31	0.46	0.47	0.66	0.4	1	0.53	0.38	0.45	0.53	0.25	0.52	0.52	0.55	0.42	0.45	0.46	0.43	0.49	0.4	0.36	0.18	0.43	0.39	0.15	0.49	0.46	0.34	0.2	0.56	0.12	0	0.45	0.61	0.39	0.35	0.15	0.49	0.36	0.42	0.43	0.43	0.57	0.07	0.12	0.3	0.22	0.4	0.21	0.51	0.58	0.11	0.19	0.51	0.18	0.48	0.43	0.41	0.53	0.53	0.23	0.39	0.4	0.39	0.47	0.31	0	0.2	0.48	0.24	0.52	0.53	0.47	0.42	0.3	0.34	0.3	0.21	0.46	0.46	0.44	0.25	0.44	0.46	0.34	0.34	0.57	0.45	0.44	0.57	0.4	0.45	0.37	0.49	0.37	0.35	0.5	0.45	0.46
4495	0.1	0.5	0.06	0.35	0.65	0.37	0.37	0.57	0.15	0.13	0.43	0.33	0.46	0.17	0.47	0.39	0.18	0.13	0.45	0.37	0.33	0.39	0.38	0.15	0.37	0.48	0.39	0.13	0.38	0.42	0.35	0.1	0.11	0.51	0.2	0.43	0.38	0.5	0.51	0.46	0.49	0.35	0.37	0.33	0.42	0.42	0.34	0.32	0.45	0.17	0.46	0.07	0.31	0.55	0.47	0.47	0.53	0.53	1	0.47	0.47	0.44	0.15	0.65	0.35	0.43	0.42	0.51	0.56	0.42	0.51	0.4	0.32	0.14	0.39	0.31	0.12	0.51	0.36	0.19	0.15	0.43	0.1	0	0.43	0.52	0.38	0.19	0.15	0.44	0.18	0.42	0.39	0.46	0.48	0.07	0.11	0.3	0.22	0.26	0.17	0.43	0.49	0.09	0.15	0.62	0.16	0.37	0.4	0.36	0.47	0.53	0.16	0.43	0.22	0.28	0.54	0.21	0	0.19	0.44	0.17	0.42	0.4	0.41	0.36	0.16	0.28	0.21	0.22	0.34	0.34	0.53	0.18	0.28	0.45	0.23	0.19	0.37	0.55	0.51	0.54	0.37	0.33	0.27	0.39	0.37	0.39	0.38	0.41	0.37
4594	0.06	0.35	0.04	0.48	0.37	0.35	0.47	0.45	0.17	0.38	0.39	0.28	0.33	0.43	0.56	0.34	0.41	0.35	0.4	0.37	0.5	0.37	0.3	0.42	0.39	0.32	0.37	0.12	0.4	0.38	0.51	0.09	0.1	0.4	0.3	0.33	0.4	0.36	0.45	0.34	0.44	0.32	0.34	0.26	0.39	0.56	0.46	0.45	0.39	0.16	0.4	0.1	0.55	0.39	0.37	0.41	0.51	0.38	0.47	1	0.63	0.36	0.17	0.49	0.32	0.37	0.4	0.42	0.45	0.58	0.46	0.37	0.36	0.13	0.34	0.47	0.11	0.42	0.55	0.17	0.11	0.38	0.08	0	0.6	0.38	0.31	0.17	0.11	0.39	0.18	0.35	0.33	0.35	0.35	0.06	0.07	0.19	0.14	0.24	0.12	0.34	0.32	0.07	0.15	0.48	0.13	0.37	0.33	0.31	0.34	0.49	0.17	0.62	0.19	0.58	0.43	0.25	0	0.16	0.34	0.12	0.41	0.32	0.33	0.31	0.15	0.25	0.18	0.15	0.31	0.32	0.4	0.11	0.23	0.67	0.23	0.17	0.35	0.39	0.42	0.47	0.3	0.55	0.27	0.35	0.55	0.58	0.43	0.44	0.46
4680	0.06	0.43	0.05	0.57	0.41	0.36	0.6	0.48	0.08	0.24	0.5	0.39	0.4	0.24	0.62	0.42	0.38	0.25	0.43	0.36	0.61	0.41	0.26	0.23	0.43	0.39	0.45	0.12	0.47	0.43	0.61	0.09	0.12	0.55	0.2	0.44	0.45	0.39	0.44	0.44	0.45	0.42	0.43	0.34	0.48	0.66	0.52	0.51	0.46	0.13	0.48	0.06	0.47	0.47	0.49	0.46	0.52	0.45	0.47	0.63	1	0.4	0.21	0.53	0.35	0.42	0.44	0.56	0.4	0.56	0.45	0.42	0.34	0.1	0.32	0.45	0.11	0.57	0.46	0.25	0.11	0.45	0.09	0	0.77	0.44	0.45	0.25	0.12	0.57	0.22	0.45	0.48	0.48	0.41	0.05	0.09	0.23	0.17	0.28	0.14	0.44	0.41	0.06	0.14	0.51	0.09	0.46	0.45	0.47	0.48	0.54	0.15	0.6	0.27	0.5	0.52	0.22	0	0.1	0.51	0.14	0.51	0.42	0.42	0.39	0.21	0.29	0.23	0.18	0.34	0.44	0.54	0.14	0.29	0.62	0.23	0.24	0.38	0.42	0.41	0.49	0.44	0.48	0.29	0.48	0.46	0.47	0.5	0.5	0.45
4723	0.15	0.54	0.08	0.42	0.42	0.59	0.39	0.49	0.18	0.18	0.52	0.45	0.54	0.12	0.46	0.45	0.29	0.18	0.48	0.45	0.35	0.3	0.4	0.15	0.43	0.51	0.38	0.16	0.42	0.5	0.45	0.1	0.23	0.54	0.19	0.54	0.37	0.47	0.44	0.54	0.5	0.54	0.46	0.58	0.42	0.43	0.41	0.41	0.56	0.2	0.53	0.13	0.3	0.58	0.55	0.54	0.43	0.53	0.44	0.36	0.4	1	0.2	0.52	0.61	0.47	0.32	0.51	0.45	0.4	0.54	0.31	0.38	0.18	0.48	0.34	0.25	0.57	0.38	0.35	0.2	0.47	0.11	0	0.4	0.53	0.44	0.34	0.18	0.5	0.35	0.48	0.46	0.52	0.48	0.08	0.16	0.36	0.26	0.4	0.24	0.44	0.42	0.12	0.18	0.51	0.17	0.39	0.47	0.43	0.58	0.54	0.22	0.42	0.39	0.38	0.57	0.32	0	0.18	0.55	0.24	0.44	0.62	0.49	0.46	0.28	0.33	0.33	0.23	0.48	0.43	0.56	0.23	0.41	0.48	0.37	0.35	0.59	0.45	0.42	0.48	0.43	0.38	0.34	0.49	0.42	0.34	0.41	0.4	0.38
4746	0.19	0.14	0.08	0.15	0.11	0.28	0.27	0.19	0.14	0.15	0.2	0.37	0.12	0.13	0.17	0.13	0.23	0.14	0.26	0.25	0.27	0.24	0.22	0.2	0.27	0.1	0.29	0.32	0.25	0.23	0.27	0.29	0.27	0.26	0.14	0.15	0.25	0.24	0.16	0.13	0.23	0.29	0.33	0.21	0.32	0.15	0.22	0.18	0.27	0.42	0.23	0.2	0.15	0.25	0.22	0.23	0.18	0.25	0.15	0.17	0.21	0.2	1	0.18	0.3	0.24	0.27	0.28	0.16	0.18	0.22	0.26	0.26	0.29	0.3	0.2	0.2	0.29	0.2	0.22	0.28	0.29	0.27	0	0.2	0.24	0.19	0.27	0.28	0.26	0.42	0.14	0.16	0.17	0.31	0.26	0.09	0.12	0.08	0.27	0.14	0.25	0.24	0.15	0.4	0.18	0.25	0.2	0.2	0.16	0.21	0.19	0.28	0.17	0.26	0.18	0.29	0.36	0	0.26	0.16	0.26	0.31	0.22	0.14	0.14	0.33	0.34	0.27	0.29	0.18	0.35	0.25	0.11	0.3	0.18	0.37	0.24	0.3	0.1	0.12	0.17	0.13	0.2	0.31	0.24	0.16	0.14	0.25	0.18	0.29
