	CHEMBL101	CHEMBL1064	CHEMBL107	CHEMBL108	CHEMBL1089221	CHEMBL109	CHEMBL11	CHEMBL112	CHEMBL113	CHEMBL1177	CHEMBL12	CHEMBL1200688	CHEMBL1200714	CHEMBL1201088	CHEMBL1201089	CHEMBL1201082	CHEMBL1201093	CHEMBL1201096	CHEMBL1201097	CHEMBL1201288	CHEMBL123292	CHEMBL130	CHEMBL1314	CHEMBL1381098	CHEMBL139	CHEMBL1395	CHEMBL1411979	CHEMBL1430	CHEMBL1431	CHEMBL1440	CHEMBL1441	CHEMBL1467	CHEMBL1479	CHEMBL1503	CHEMBL1515	CHEMBL1518	CHEMBL154	CHEMBL1542	CHEMBL1560	CHEMBL1566	CHEMBL1569487	CHEMBL15770	CHEMBL159226	CHEMBL16	CHEMBL160	CHEMBL16068	CHEMBL16073	CHEMBL16081	CHEMBL1609891	CHEMBL1628227	CHEMBL164290	CHEMBL165908	CHEMBL1697693	CHEMBL1697694	CHEMBL1697830	CHEMBL1697856	CHEMBL1790041	CHEMBL190	CHEMBL19224	CHEMBL193	CHEMBL20	CHEMBL203187	CHEMBL2037000	CHEMBL2105617	CHEMBL21578	CHEMBL228514	CHEMBL23	CHEMBL232201	CHEMBL234926	CHEMBL23832	CHEMBL25	CHEMBL26	CHEMBL267345	CHEMBL27	CHEMBL273386	CHEMBL2766015	CHEMBL288958	CHEMBL295416	CHEMBL295698	CHEMBL30	CHEMBL311469	CHEMBL35	CHEMBL351487	CHEMBL374478	CHEMBL384467	CHEMBL38737	CHEMBL388590	CHEMBL40	CHEMBL415	CHEMBL42	CHEMBL421	CHEMBL429	CHEMBL429023	CHEMBL44657	CHEMBL44814	CHEMBL44884	CHEMBL457	CHEMBL459	CHEMBL472	CHEMBL479	CHEMBL49	CHEMBL498	CHEMBL502074	CHEMBL502682	CHEMBL505	CHEMBL505513	CHEMBL506247	CHEMBL514	CHEMBL517	CHEMBL521	CHEMBL521035	CHEMBL53463	CHEMBL54	CHEMBL54349	CHEMBL545	CHEMBL558	CHEMBL562	CHEMBL56367	CHEMBL565	CHEMBL572	CHEMBL573	CHEMBL578	CHEMBL599	CHEMBL6	CHEMBL606759	CHEMBL623	CHEMBL629	CHEMBL633	CHEMBL637	CHEMBL64	CHEMBL643	CHEMBL646	CHEMBL6466	CHEMBL672	CHEMBL686	CHEMBL691	CHEMBL695	CHEMBL71	CHEMBL726	CHEMBL75880	CHEMBL782	CHEMBL8	CHEMBL806	CHEMBL822	CHEMBL83	CHEMBL833	CHEMBL843	CHEMBL85728	CHEMBL869	CHEMBL88	CHEMBL896	CHEMBL902	CHEMBL92401	CHEMBL95	CHEMBL964	CHEMBL986
CHEMBL295416	0.332684707007332	0.357091200723097	0.654674254100104	0.29578719941412	0.236740332824685	0.506634605104874	0.277486954060851	0.538692544912692	0.534486073135008	0.277412032363291	0.496177329994077	0.275519177958033	0.273388282718866	0.270556137273892	0.277120488611275	0.287840515859321	0.327970502526763	0.395578863588453	0.385440125791561	0.250823409166521	0.762093676304466	0.28434589432826	0.296405845893697	0.391125143201722	0.444880909045485	0.275065594300812	0.532372544304831	0.352025193502685	0.562627262901883	0.284379373474993	0.303948634611812	0.31012433797064	0.486018289338656	0.62549518296343	0.360360339750091	0.543872027314057	0.317316389112266	0.412540091274704	0.395125333523439	0.290899686960868	0.250955557640009	0.588847905329819	0.309487147613113	0.255038201153506	0.331869815581871	0.272296828263996	0.267182494836449	0.251004854005807	0.239971550442746	0.330273418420725	0.299163767921111	0.271347157755085	0.618262425047249	0.592866712151088	0.425075586983987	0.327350984068135	0.455579909719157	0.603375227445402	0.527424149555373	0.317960632287431	0.265325392971702	0.676454971518027	0.525632173830103	0.340952357941394	0.333112510262248	0.256201288423067	0.338980278668791	0.286744698232361	0.552822657988366	0.334491778362392	0.293285408993228	0.45936441142752	0.350379458810858	0.402834659408478	0.468343313880287	0.364696110576124	0.718338063025671	0	0.42227094297109	0.270631404219068	0.338053134606338	0.476453374316482	0.280977681389817	0.244966440594522	0.318520124363842	0.266969338809887	0.541606370119405	0.638529913290019	0.271015046266724	0.355805360576544	0.280508200796208	0.31890339759901	0.26363896585759	0.436772351613402	0.245597892114528	0.35545375686106	0.243684190510011	0.256957469083718	0.237946718512888	0.328999650208686	0.335377876932616	0.286631773043103	0.473613106668146	0.444253470474465	0.28201281279262	0.59267707978296	0.392143870249438	0.312996349771073	0.487654198876739	0.30245584802637	0.283914936522984	0.787360974903843	0.261789606337077	0.264258896158757	0.334783180585898	0.309165728202426	0.302133678895592	0.545033090220689	0.238687542962771	0.505311066578504	0.287618650791015	0.336378263704117	0.265437084381076	0.221831819102501	0.433387115927723	0.654825844690943	0.30184858657117	0.25346197883953	0.507364244321677	0.368248506142984	0.392580733403913	0.249079705709471	0.259255568823817	0.255566129594803	0.275239669019105	0.276010442152684	0.297235289994911	0.262533327545662	0.260747484114562	0.318448929814182	0.317109668021715	0.274821700369199	0.40750073525354	0.289251158932197	0.291876467727549	0.294677423497297	0.41808994743544	0.547396428804121	0.299401982151346	0.259911683407153	0.39539209111938	0.263984034527855	0.339520831346737	0.367785674534577	0.274261457851486	0.269327662611717
CHEMBL295698	0.352341779541571	0.418890678607753	0.623052220572322	0.37957647945222	0.40475137370076	0.545060590205356	0.421783661306912	0.496603661494884	0.554357378095768	0.435065146752836	0.398421179038137	0.437822390432427	0.424162840512799	0.417692974058261	0.422346938173974	0.376825424253972	0.401899432465006	0.343521179805931	0.342892027978089	0.415222657821551	0.783578152890833	0.390450408243323	0.452635650106111	0.366181216901341	0.447148703828461	0.446562975367077	0.392477974555362	0.49757396817556	0.464760031303447	0.452022655550388	0.399449627060991	0.398427701816818	0.39699468504589	0.535771923835631	0.415453139961898	0.504012952232704	0.451285295246326	0.384773875299535	0.519953582676553	0.440787061207441	0.416668103949096	0.581261196421402	0.406266458030743	0.402440838695975	0.370943259297659	0.425867840432711	0.40311493969835	0.421328904439611	0.425782071812346	0.3714086343877	0.414457023848007	0.446104059089768	0.680408929147724	0.605648762020188	0.409665534039051	0.459916631997599	0.46573157570154	0.614355921958752	0.54533147045268	0.378882210991988	0.435861311041503	0.669686998592441	0.527914649911671	0.375254190809563	0.384681828067726	0.417247843425569	0.380685766372029	0.36838940125785	0.542718369699576	0.392731158764744	0.419120119968613	0.406783757865128	0.333560487182715	0.338347050578323	0.392730129446755	0.391027362964977	0.698695590891534	0.42227094297109	0	0.416040730306833	0.468467397973305	0.515007625224016	0.33327532230131	0.395293879567367	0.358073248788647	0.400845388758387	0.440967452395079	0.604101898345255	0.432610150092754	0.323497734239532	0.448668283234922	0.310922774736228	0.396287452419855	0.430977587074428	0.415308527547176	0.381568506958007	0.424371469971836	0.427429265998417	0.418370312317014	0.41243190485436	0.291290049849825	0.441948319272124	0.429663377146404	0.429232389150705	0.398416062920459	0.542250893538971	0.522228913416335	0.426100663662145	0.436441524235332	0.451773068775303	0.436754912196984	0.785263987759083	0.409176890146268	0.340741680632678	0.47862031739235	0.358912686582964	0.417992956817553	0.507564183732139	0.404802333258913	0.334536194943746	0.458403026798399	0.472274608749378	0.418526112886665	0.388226671136111	0.465132950449033	0.620657451207324	0.419134694607182	0.403228633825893	0.444485471155779	0.3904748226033	0.387988773422044	0.411080083506049	0.417419718507477	0.425953703109631	0.411077987489687	0.424657479879949	0.408326839414254	0.367758036451204	0.395991368526501	0.353930274850466	0.400991921846608	0.420679241406534	0.257126284664817	0.427218924995237	0.446686138688286	0.453722146806348	0.347015983604483	0.495666075504469	0.415526518075118	0.412563823062548	0.402643153554447	0.421274352055825	0.407041232613499	0.420725969123729	0.444474968972467	0.433324855129046
CHEMBL30	0.318437708335376	0.331308640595573	0.643806943791966	0.284253590253441	0.261661562977848	0.512604596311312	0.265546158484361	0.544536889581179	0.513886641334052	0.23809481700847	0.492771322107975	0.260585960298779	0.250706921424763	0.252766886329734	0.254060503572354	0.256432160715144	0.303479726625696	0.386911898327198	0.377254074056853	0.224659561953758	0.758671641618765	0.268128718992552	0.250674743789134	0.432489690600681	0.50166556224783	0.253104378539601	0.545369246131167	0.302154964243794	0.533878910755861	0.269984865120351	0.263161387402667	0.269716018893255	0.496856496372612	0.648373572313484	0.345773070118933	0.55999035729347	0.316458126288384	0.380198406940211	0.351282563510864	0.266387856555502	0.209757541529337	0.586776656950763	0.301287226938552	0.232469662176187	0.35452030653373	0.227520324934139	0.238289313515691	0.204991997439482	0.227213225146451	0.389349903667521	0.240628758822654	0.241076911909444	0.606402454776933	0.556136550424638	0.429356921391469	0.28556667081723	0.455949322718422	0.562581729930299	0.4859015751561	0.309035691880664	0.232575511732318	0.676693888919559	0.531193613162895	0.305771813622784	0.307720211996617	0.224023040389463	0.32042900803175	0.26748995806006	0.563896190463055	0.308712351615942	0.289316327653483	0.449322086376985	0.334497500517811	0.392871002432081	0.461036998681889	0.364618062013137	0.682525500349717	0.270631404219068	0.416040730306833	0	0.337533629159482	0.472879053024957	0.255512341473661	0.278239387526837	0.271363782562673	0.238447606056763	0.543841351027893	0.611849400670014	0.277867333422053	0.346728019097652	0.271766641081943	0.303815700214803	0.215429563064412	0.414344218373761	0.224789966685147	0.335973689063205	0.244564073952832	0.22999688943877	0.216471711447985	0.297674100316454	0.318575700559723	0.288492520017252	0.508673125531081	0.417065942354382	0.259349555955181	0.585332477685832	0.386647134296431	0.289045515647904	0.494724981274247	0.296822825750435	0.258068502665575	0.736632097273827	0.270393769796259	0.236718475594869	0.294946610633997	0.292956446559493	0.251410099144309	0.51959234367652	0.200878370859994	0.514083244625005	0.253540672267189	0.317927200956803	0.220639266755371	0.269998059159099	0.387039982894731	0.6143250134941	0.292307785719029	0.210769654362184	0.503225040641729	0.384389882763179	0.382516653891491	0.204545904149466	0.267447454028525	0.220533343136074	0.260011452986608	0.239541571975493	0.23860722010153	0.25941426762276	0.285552203804249	0.334549354149244	0.300286604609817	0.220688127146905	0.416029813099733	0.248543289917513	0.285991128586681	0.29884265368071	0.436446281727482	0.556313636486008	0.285386957004607	0.268617605840444	0.378275820098347	0.232823819293485	0.315042570338612	0.343309445107976	0.258304324174762	0.2632662049067
CHEMBL311469	0.388234239241136	0.402929979670101	0.676759466533993	0.360444197911936	0.323858018320145	0.555536313262544	0.321377817902346	0.564323280806725	0.55366061565535	0.329919550383081	0.534046066974999	0.324095907763912	0.326134855360569	0.316231115200733	0.326130503683225	0.341050900423681	0.373945017154597	0.446822522564651	0.436156618050907	0.30977043378105	0.804613604729502	0.332954448023862	0.348239629054712	0.47141252005952	0.537912221057319	0.317575807999988	0.564899220513957	0.380136697119603	0.599515961318065	0.321777690638789	0.360819800001952	0.343666397610477	0.536837059365202	0.683420905288985	0.391754091427421	0.583105823452837	0.363901745113623	0.475587874929277	0.428564181136916	0.349225133523582	0.315105039282029	0.638017015785562	0.359696551934501	0.314534363201387	0.424978947316923	0.331082566817442	0.313420459528563	0.310683206077462	0.307131686622534	0.386657099492941	0.363517899599118	0.307688809522953	0.658180745307273	0.664697357659287	0.456206392092675	0.382221441996286	0.488816460544309	0.633058730927698	0.588188191508894	0.374077802097295	0.324388848822222	0.703946587642749	0.569781209030557	0.385931528710943	0.382309313960281	0.309303973944371	0.387230543543609	0.362747526734669	0.58665818247171	0.386980879526704	0.326743923808711	0.490052207554332	0.402661170287122	0.431816421278259	0.525613663343813	0.41617688783498	0.786738247846531	0.338053134606338	0.468467397973305	0.337533629159482	0	0.514723849445276	0.329812759854566	0.323005459246783	0.391060114901825	0.339734040262225	0.598065647373595	0.707779164192098	0.300289836043393	0.409302417941809	0.349745526193286	0.36314297819539	0.329022299281885	0.469635617363612	0.301921000741792	0.39613276302092	0.305682183350299	0.312384595308958	0.321053570838223	0.424238914469435	0.40051230152069	0.33328262878032	0.543054646015742	0.503715075113204	0.326125172084844	0.677701679078427	0.438662911163192	0.373621795301203	0.526337015762389	0.33272053369259	0.33030686600648	0.864517356609378	0.336860231311291	0.329058849448521	0.381675533484911	0.337071699482488	0.369975672590565	0.598679887662098	0.322506087815156	0.55810491090474	0.337639320015971	0.369004625802267	0.338289380735253	0.333844623339808	0.505127494502399	0.727914163327682	0.339246124923499	0.314993387174755	0.549823024103726	0.415136131682655	0.426386804619676	0.31195042760568	0.324315545242766	0.317090045918659	0.327557670904947	0.333703512629673	0.363373923328	0.342300652640716	0.339258842763799	0.361675766675593	0.389524982374963	0.340236680241146	0.442484619335828	0.352779771179836	0.331479363114302	0.325252875694374	0.496403978000787	0.612133872453328	0.352856820832499	0.327843145709803	0.436215876573326	0.318715491333316	0.387293157340036	0.397161319156443	0.321840311400753	0.333718494597705
CHEMBL35	0.482388235651779	0.491286472179223	0.582942537157	0.505671629911795	0.45585618466798	0.610913786876063	0.478895257235002	0.522028912675566	0.505917963085757	0.470373824606046	0.535047445918985	0.492326369864631	0.471284890695869	0.470758982040761	0.47959449404909	0.453498072531633	0.489576690347482	0.464541767649045	0.464823877025293	0.467337528597731	0.703424363592253	0.43394608989039	0.506455055067317	0.481450920418979	0.512136543041621	0.489388218444158	0.537518889327726	0.505713441806069	0.519749866735261	0.498860825084926	0.476898009051119	0.498489395455534	0.480527362919781	0.590520392559698	0.452408397890173	0.469521117466942	0.481743923639663	0.457226352498431	0.554809117734346	0.460560924710011	0.470637404675557	0.488488697365431	0.459083919331187	0.478701430025943	0.481917476426192	0.476386985533351	0.462154100269229	0.473318688924116	0.458093974358401	0.508082272341879	0.470846612745492	0.475043173198675	0.600084623825284	0.605836532625852	0.42124800342352	0.50756329463719	0.492285229889561	0.507441903407232	0.491682938169294	0.418477168455307	0.481818355754739	0.617232692008095	0.411548983100715	0.456356045962229	0.466032928755055	0.478168458002843	0.476951961458012	0.459367015844345	0.451713872924497	0.465095298722798	0.50257003757793	0.525543137568096	0.454847195929269	0.450079173276073	0.468752343932392	0.387672127217258	0.618935368925675	0.476453374316482	0.515007625224016	0.472879053024957	0.514723849445276	0	0.432783885856418	0.47442681897764	0.480982274568367	0.473827880926223	0.547874754700275	0.643421314956687	0.479324533055281	0.431026426840934	0.480922280684801	0.479035865805311	0.459703726491011	0.481503349220453	0.464781204556683	0.494702421772391	0.474045494633625	0.468042126870029	0.468555333496487	0.489592757329847	0.445342976427841	0.465122916769443	0.44891344422268	0.524162043962601	0.482498990044809	0.610877618486423	0.462547143982945	0.457728210314517	0.49620267397099	0.472212787567593	0.483288425371826	0.832215401660286	0.472267934147673	0.454319612184005	0.529652066159823	0.465430230765736	0.487475331432229	0.520724459985314	0.462949342045612	0.51665248794872	0.489679326222801	0.428208899644032	0.462444654205722	0.47115939148149	0.480626206725261	0.630153704722515	0.475605988130168	0.465024049316073	0.533594994358633	0.527260373029701	0.498667103025643	0.470856787121413	0.462111967270275	0.472460176673133	0.447381072504139	0.478447232639232	0.484481094173101	0.4760567674988	0.466219780909233	0.492261561443603	0.475829905301287	0.470708743927334	0.50568089224553	0.460542299906037	0.488954852648225	0.501059038236666	0.48989055609016	0.527128076190549	0.411521688307478	0.480980585151564	0.500102771901935	0.449221310472135	0.465959006061491	0.454568243230998	0.473450546142309	0.474838733708074
CHEMBL351487	0.293702759443193	0.319419910932334	0.602182162225614	0.284049057186744	0.259275330834049	0.505793412913578	0.273105886916894	0.490734455830219	0.481291821801642	0.26816626144736	0.429240982667852	0.282890256196094	0.279565453335718	0.2613631658889	0.270164867437713	0.238032250656727	0.289841746283811	0.306619991897761	0.299967335497518	0.246524940893198	0.725988916371075	0.257026809545756	0.294900359262552	0.355102148108529	0.439295380319675	0.285919458268952	0.472439329352512	0.346610364603458	0.465774977077505	0.296479539574055	0.278116534075034	0.279469894104908	0.406487554371777	0.564437154316055	0.323597397049309	0.497063285502096	0.321178682461236	0.337351903482018	0.383765107970806	0.286131758105409	0.251310049545327	0.541581567655761	0.282360706708356	0.249728794040881	0.303977669778914	0.267133930493249	0.244237016092872	0.246326169125851	0.257976255898621	0.329241941090545	0.275076541762999	0.270619012879543	0.595440144873135	0.544768326294208	0.359262930836922	0.315091677317684	0.41705743253038	0.545429007092116	0.480637282910909	0.263631729258837	0.2741306882837	0.642274182207205	0.473663300711099	0.279822950507829	0.282981578626981	0.244040107709207	0.289247967608314	0.253204770020786	0.510068641535644	0.298085923351855	0.288372586166024	0.400069065650277	0.275518541287064	0.306313748769039	0.381011123907345	0.30021405357154	0.660559786509548	0.280977681389817	0.33327532230131	0.255512341473661	0.329812759854566	0.432783885856418	0	0.266282693000021	0.267785693123359	0.26459185901722	0.478861979945131	0.583087499910043	0.279139254719656	0.262088878149295	0.295690409629485	0.259659972445517	0.23215914419317	0.362694723057817	0.243266589350656	0.300146470419164	0.267542588327155	0.256677725296416	0.251419761822808	0.304210627007893	0.24684861638922	0.293466000815658	0.416340491541995	0.372380894093161	0.264523221850028	0.53306769857754	0.390513074173367	0.298078354953538	0.439337577507682	0.302153991110881	0.290057503681318	0.747066348262208	0.274415325586701	0.200959330456368	0.332266316537618	0.25148097590971	0.286026455909953	0.480800709551607	0.235071031886518	0.424600855904195	0.295079227612675	0.329618075830896	0.257451531154475	0.255389140801031	0.377879698288017	0.584081334154868	0.286953128577845	0.241715570650028	0.437926312419633	0.354837074136217	0.334946738935398	0.24458515365683	0.273646022545817	0.2610710675958	0.265592268354951	0.277148438810715	0.271062381633813	0.249571791702459	0.266135060941057	0.292296925018656	0.298021808524132	0.259601690507489	0.324695767588968	0.275606577132737	0.296678354489529	0.302998925149944	0.348414195193395	0.484264052314458	0.276639517685336	0.277082244611655	0.341917989954818	0.26096217781347	0.303383712807211	0.30813390531615	0.287678108424502	0.275469087184413
CHEMBL374478	0.282471282675945	0.347259809399909	0.646818860120554	0.276573504976071	0.255575874957676	0.504396127222088	0.266049333981258	0.518802754874945	0.529866411566474	0.274876578971276	0.477856696041261	0.27087288968903	0.271633832952473	0.259209951918688	0.268460779762387	0.273775603837755	0.318002402974041	0.377574481251254	0.36807400071592	0.251532537963919	0.74492658345043	0.280142866278105	0.299991536766953	0.389140201074649	0.459420568724581	0.267410260862986	0.515621200658066	0.353218132122245	0.553405034851487	0.270242486589403	0.299628571437525	0.288277463384135	0.470347007180297	0.627600840880578	0.35549737364735	0.527372203995831	0.336418578918947	0.406705814927072	0.39677028982363	0.2819672911235	0.252962916667388	0.599406349625763	0.299448502350606	0.237717580729729	0.333558914301585	0.275124553980483	0.262694129934975	0.250509916414808	0.246797157118469	0.31211130846177	0.304389302294544	0.271722281537074	0.629110632851098	0.593695125619621	0.40908538248335	0.334307130871596	0.443853485296916	0.601369132996432	0.534865481171393	0.311026110652454	0.265051450137505	0.654057242358989	0.51494349956028	0.335720813648016	0.317170803702834	0.252938876806203	0.322010488398929	0.291025995086007	0.53355585007501	0.344414454298595	0.273218157398984	0.440998060691703	0.336224463644915	0.377511954834183	0.459573465814411	0.350099890097108	0.721436267423975	0.244966440594522	0.395293879567367	0.278239387526837	0.323005459246783	0.47442681897764	0.266282693000021	0	0.317354920980117	0.272771709146307	0.538087753034377	0.63924782039391	0.252682671261638	0.33826402446116	0.292202787832953	0.291298154102629	0.256654445824037	0.414972492811064	0.243694189448012	0.340453353654764	0.243914703155307	0.252614349676145	0.242916318965269	0.340828525872761	0.319846312882205	0.27724835709411	0.470059228495479	0.436606469742944	0.27381735223275	0.608132366764571	0.400006251163635	0.312971878902319	0.479271386439167	0.29745172423961	0.283008184072745	0.799283415010033	0.263585782511419	0.252619288458736	0.334061082302331	0.295172691387706	0.295706850693984	0.551673671174519	0.256406816541334	0.494857796400845	0.29470536263819	0.334267822036833	0.269586734027179	0.239307571814029	0.432813974682434	0.657064512077435	0.283331420786509	0.249398017228175	0.488611530201613	0.346589667726657	0.382361316280378	0.25117072615767	0.25780194359731	0.263974461684445	0.272474566750571	0.276189186262136	0.299570566288348	0.25339052976979	0.264933038275709	0.290390452277606	0.315570165590022	0.277895810195738	0.366896707507742	0.288382658385272	0.277405113361238	0.280675085044142	0.415704867759433	0.546732556583253	0.293286185196311	0.244727452424212	0.395175169303375	0.263121712298176	0.338173209380389	0.347696190366983	0.275327571139685	0.258138771715014
CHEMBL384467	0.316176088808347	0.311086668497745	0.623483696869894	0.326338040920389	0.283881082818922	0.507219702292696	0.32718444648644	0.552137773673622	0.496841793376735	0.316003397217418	0.479060895663014	0.330515252361262	0.317955018764125	0.318669167294849	0.316703888737702	0.28587326537292	0.327680313518261	0.352095911365532	0.340622154102926	0.299073491146077	0.761330915770035	0.313220429872208	0.319802467857608	0.423578760415518	0.485100412869155	0.327838907190366	0.516056164290992	0.352772995173993	0.490208961197454	0.358260771058656	0.290412180494325	0.331347380557831	0.469325636132722	0.624826996617802	0.352999752482237	0.542856315245288	0.334842708600086	0.379907056241661	0.359313557896233	0.340325245530936	0.289113713303307	0.569394027432674	0.319565808779933	0.304326406833599	0.313987325679276	0.297969174880817	0.293750171047031	0.281554772673881	0.295220004190839	0.386890167891783	0.274766015139474	0.322436879414211	0.643890570710067	0.544232959944206	0.422976579409208	0.34332714656151	0.448366927565175	0.555551556235472	0.476769118300818	0.314978853312679	0.312721595392581	0.675961647827357	0.510772435651711	0.312557051764278	0.323290335229533	0.301661929039033	0.31647961894387	0.283722708004601	0.57284089309011	0.323650139432529	0.330929518493094	0.413635342087414	0.322877525921797	0.342931665499972	0.416576471217507	0.363401176914765	0.650108307078791	0.318520124363842	0.358073248788647	0.271363782562673	0.391060114901825	0.480982274568367	0.267785693123359	0.317354920980117	0	0.276268964936795	0.526231424212727	0.596769354516739	0.345791737349643	0.307245780157414	0.333372798617135	0.305022787621311	0.264823291366135	0.380793790206628	0.305359978784977	0.326571369085989	0.314666376813887	0.309408637235082	0.285371834304085	0.320327180504608	0.270483918540477	0.345283781948118	0.459896210776063	0.383059964627905	0.306569420908032	0.526851530435327	0.435908093983417	0.36437350099748	0.470043330973161	0.350451902830391	0.332917091668944	0.714795593224751	0.314420550152215	0.238162209146554	0.343311999920227	0.307332507276317	0.302286220398769	0.49616956214734	0.262791953946973	0.481488274774731	0.325935413139988	0.369069851829931	0.296668262838594	0.303831451763966	0.380551588920671	0.576256702272062	0.345008511473258	0.280925663421758	0.440691876126922	0.399477169918254	0.370973884237912	0.278793430127116	0.339616499614528	0.296132509881078	0.316303464595048	0.310593394726347	0.273160433557077	0.301186750912895	0.320610959852059	0.357823223355737	0.274004414663148	0.294450392970906	0.387982947786199	0.320707726262908	0.34709382461745	0.356076436532826	0.374051466627066	0.510728564481595	0.33876988687184	0.329381199817071	0.375073938976428	0.303358970712731	0.347717890782657	0.366768075625119	0.348539709074139	0.319885018319933
CHEMBL38737	0.329425176156562	0.313447029346683	0.633100160128536	0.317876345061394	0.264701664585388	0.492476846762148	0.269501278503737	0.536898643643996	0.493609639563707	0.260600945548972	0.506992890037452	0.26969368556166	0.262103566210299	0.265105421070389	0.266479620039918	0.266482484317373	0.316049055825013	0.374388187655702	0.367442674309025	0.237123686555357	0.76958323849279	0.278018595250587	0.267604434269246	0.418372348851513	0.489623691576287	0.274197886141781	0.526691248853467	0.302509550152184	0.530703626785311	0.279094700009852	0.28389825089251	0.310537021091915	0.487957227026173	0.646769498653235	0.342226005976818	0.55375307633511	0.313719370990803	0.384410938359377	0.341561730900603	0.286394883327886	0.236946146623105	0.593758729555177	0.300346424180603	0.262403256149885	0.328868001771118	0.253597913340387	0.252484602270513	0.226522675565385	0.231904605281285	0.355380311808543	0.263877882091756	0.257901806949157	0.624896951068289	0.573440385552179	0.426250831394972	0.306080844594129	0.421702972107522	0.555296584991559	0.507712338363488	0.311739746685015	0.262825827388947	0.661532876152538	0.52199317910972	0.311444036407485	0.304259251526332	0.246595976660218	0.310240239373629	0.282516529325152	0.568979743736708	0.319872200110527	0.281919310444125	0.436431506348326	0.336944871937229	0.371595417909651	0.447317636523055	0.366477761712212	0.696532814465453	0.266969338809887	0.400845388758387	0.238447606056763	0.339734040262225	0.473827880926223	0.26459185901722	0.272771709146307	0.276268964936795	0	0.553534170876956	0.64053088204259	0.282745102997161	0.34666659600215	0.277196906749321	0.306411640718808	0.240016200917977	0.405777710333618	0.240058405641748	0.327568597653715	0.250924300298395	0.247684829817181	0.239043858876797	0.324873225058429	0.301176269791126	0.293655540118639	0.487240183220077	0.419162863386614	0.262765463416884	0.571439993041827	0.394784455863834	0.328044863140123	0.474543916898513	0.303943148327815	0.275800715079342	0.75940813829374	0.259094975490185	0.242117917005196	0.307100084168384	0.278687381723208	0.296136611649613	0.532592390561341	0.220517032630979	0.509640448231173	0.26273632434283	0.317114248238532	0.252197214347169	0.258782109344068	0.404804985938249	0.633075386093991	0.289555882344441	0.235894097738632	0.483577559601838	0.376245846675805	0.363597829473034	0.233980755878883	0.280341095602175	0.239679159730992	0.273188792940467	0.258201040609293	0.262764392151449	0.271710253553184	0.255994827743103	0.342492326023708	0.310825703092413	0.247471174269645	0.420813209894889	0.272096903687222	0.279914600968515	0.304597109295128	0.42574872402459	0.537793875140282	0.293191031529488	0.29161721152895	0.374210861126397	0.248292017736646	0.317434990466368	0.343133783817567	0.279317739582093	0.272007120970367
CHEMBL388590	0.506981925892514	0.605939529755418	0.666531311082866	0.520694222871471	0.540743753706758	0.688916930234137	0.565829893122056	0.539379846397065	0.659206942353345	0.55980474167095	0.47156255345223	0.56728190400905	0.565664032158984	0.549816366512432	0.552928022470837	0.510628455947043	0.521396275046637	0.486036128345965	0.487052694956826	0.543667233130372	0.741006777455676	0.524904338664328	0.580128742413236	0.401979736551825	0.509452604744631	0.584697134848954	0.41199638561164	0.648618307650743	0.457620221091228	0.579081795710214	0.538793364787677	0.530059849992234	0.467090177406753	0.434841443325673	0.560076883450188	0.481804772677167	0.602407969085307	0.450416487367316	0.681933165078661	0.553770692554625	0.545179602290441	0.581884222284528	0.548681433486687	0.546181399405906	0.523347843676844	0.545274736943528	0.54276591005322	0.54832206169863	0.561739929840037	0.549850067752685	0.552598881097547	0.567580187153415	0.666204903034884	0.619081118590177	0.458843564974799	0.57371345420103	0.603420492494469	0.669805096878445	0.538720135201469	0.507396240509768	0.558512752809764	0.657035621956716	0.536171158518351	0.537968743782026	0.539782528211249	0.562240363855914	0.558910131824478	0.505226618157506	0.491560562531729	0.529508050874138	0.576079987818188	0.542716858932464	0.483749274143706	0.504927847057367	0.39458243061898	0.481187027759923	0.646704359138848	0.541606370119405	0.440967452395079	0.543841351027893	0.598065647373595	0.547874754700275	0.478861979945131	0.538087753034377	0.526231424212727	0.553534170876956	0	0.486561396409727	0.568544605586135	0.480117827463612	0.577308455867123	0.487922616249493	0.527299361940994	0.562728577006335	0.548880175914161	0.557129738173969	0.561980763439492	0.553520934991362	0.537145042332346	0.50530628531923	0.459008555146087	0.573397686874284	0.509341497199607	0.516889943459438	0.562662973872303	0.543947708212461	0.599885122418225	0.49942987403932	0.538341800060297	0.597241726157762	0.561608324673503	0.79071263890583	0.549615140732794	0.502897708491457	0.609883885128877	0.529850538021799	0.536149037305825	0.467381082193031	0.53236366624465	0.376844172020848	0.593244703076787	0.587292490954856	0.538753755788442	0.51743521138147	0.496870086871735	0.543935478651654	0.578017218707117	0.536963290375472	0.573963963157363	0.552382972925327	0.575506018065954	0.540279145901741	0.540695811161133	0.555880063788256	0.552274602594791	0.556244803250451	0.550823966996296	0.512846411005338	0.541970823182012	0.514113337070275	0.563484642496557	0.540629973313961	0.450116473011044	0.5530159076586	0.58281695258103	0.599481417626999	0.473302168216203	0.506614504762332	0.53677072727434	0.547502901451682	0.561203424178048	0.554082641558475	0.503625635761442	0.536908604048921	0.556834694470988	0.559144099443496
